,FALSE,"b'My favorite thing about @sfmta_muni is how the trains are consistently late, delayed, breaking down, and just all around never getting me where I need to go on time.'",,,,
,FALSE,b'Not a day goes by where @sfmta_muni isn\xe2\x80\x99t on some bullshit',,,,
,FALSE,b'HeadsUp: For complete #SFMuni service details during the holiday season covering 11/22/18 thru 1/4/2019: https://t.co/6m9SGyuQc8',,,,
,TRUE,"b'Car culture is @sfmta_muni allowing every driving lane of Folsom between 4th and 5th to be used for prepping/loading an auto show @MosconeCenter , pushing drivers into unprotected bikelane without even a single cone. @JaneKim @sfbike https://t.co/Za6PKIHbSU'",,,,
,FALSE,"b'@Down10 @sfmta_muni \xe2\x98\x9d If this is about the sideways-facing seats upon which I slide whenever the train brakes/accelerates/encounters a hill, then I second this sentiment.'",,,,
,FALSE,b'@sfmta_muni Do you know why the N yesterday morning had like an hour waiting time at Montgomery Station at 8am? I gave up on waiting took a K to Forest Hill then the 44 to church.',,,,
,FALSE,b'\xe2\x80\x8c @sfmta_muni Could you please redesign the seats in the new street cars? They are absolutely awful and seat fewer people.',,,,
,FALSE,"b""@sfmta_muni the clipper card readers aren't working on train 2010 (IB N Judah)""",,,,
,FALSE,b'@sfmta_muni\n\nSo i might miss my housing appt.  Becuz ur #7 bus was running late&amp; even though i signaled her&amp;we made eye contact she kept going&amp;did not make a stop@Lincoln/5th #15297 @ 923am.Maybe she needs a reminder that her job depends on riders like me.SLOW UR ROLL MUNI!',,,,
,FALSE,b'First time ever that I experienced @sfmta_muni police come onto our bus to check if everyone paid/has a valid  Clipper/transit card. Beware to those riding today without paying/a valid card! #SanFrancisco #30X',,,,
,FALSE,"b""@sfmta_muni Yes- didn't hear a single beep on the entire train ride. It's odd b/c it says it's working, but none of the lights are lit up on top (usually green).""",,,,
,FALSE,"b'Transponder on new @sfmta_muni train not working. It says touch clipper card below, and when you do, nothing happens- no beep. Train 2046B.'",,,,
,FALSE,b'@sfmta_muni bus 5524 (24 divesadero) did NOT at 18th and Castro. Why is that ???',,,,
,FALSE,"b'@sfmta_muni I must have misunderstood, I though this referred to updates at bus stops, not someone on Twitter.'",,,,
,FALSE,b'@SamTrans @VTA @rideact @ACE_train @SFBART @sfmta_muni @Caltrain God forbid if you sit in a white bus and have some coffee and a pastry though. SamTrans employees might lose their minds.',,,,
,FALSE,"b'My apologies to the @SFPD - my good friends have informed me that my frustration should be directed at the @sfmta_muni instead.  Shoulda known, actually.'",,,,
,FALSE,b'@sfmta_muni Not sure if this is the right place to report the incident and I can\xe2\x80\x99t private message this handle. Hope this gets to the right people.',,,,
,FALSE,b'@sfmta_muni Taxi came within a foot of our car. Continued on without hesitation. Almost a deadly incident. Terrifying. Please check up on this driver.',,,,
,FALSE,b'@sfmta_muni Driver changed lanes at a high speed without looking. Would have hit us if my mom hadn\xe2\x80\x99t swerved and hit the brakes hard.',,,,
,FALSE,b'@sfmta_muni SF Taxi driver almost killed us on 101 S heading to SFO around 1:10PM. License plate 21097L1',,,,
,TRUE,"b'@drivingmzstacey @barbchamberlain @copenhagenize @jump_rides @sfmta_muni Mobility priority: pedestrians, skateboards, bikes, escooters and ebikes, transit, delivery, ......... and cars. @LondonBreed How\xe2\x80\x99s this going?'",,,,
,FALSE,b'@CyclingWEST @barbchamberlain @copenhagenize @jump_rides \xf0\x9f\x92\xaf and I complain about it to @sfmta_muni nearly every days I watch the fleets of\nDC - ATX - SAC - SaMo - SAN - DEN and the soon to be \n**10x SF** \nfleet of SEA.',,,,
,FALSE,"b""I'm at SF MUNI - L Taraval - @sfmta_muni in San Francisco, CA https://t.co/J2jshElmmb""",,,,
,FALSE,b'Reminder: Bus shuttles providing #TThird svc btwn Embarcadero and Bayshore/Sunnydale all day today. Watch for signs showing where to board bus &amp; allow for extra travel time. T and #KIngleside prediction times will not be available. https://t.co/HTJkPtzHAA',,,,
,FALSE,b'@tf2hunt @sfmta_muni @SFGiants',,,,
,FALSE,"b'@dracula_yeye @RonnRonnVigh @SFBART @sfmta_muni @MTA @SFTRU Oh, again, Muni\xe2\x80\x99s signage is terrible, but that\xe2\x80\x99s a mighty low bar. (TBF to Muni though, why do you have to read both signs?)'",,,,
,FALSE,"b""@sfmta_muni this is the third time this month I'm waiting for 20+ minutes for the 47. What's the problem with this line?""",,,,
,FALSE,b'@tf2hunt @rageheavy @SpongerNR @sfmta_muni',,,,
,FALSE,"b""@reedm @RonnRonnVigh @SFBART @sfmta_muni @MTA @SFTRU It's straightforward enough given how long &amp; complex the NYC lines are. \n\nMaybe not tourist friendly but quick to read vs. @sfmta_muni who makes you read two separate signs to get even less info about upcoming trains on an identical platform. https://t.co/MEk3meFBUY""",,,,
,FALSE,b'@sfmta_muni Does this mean the T won\xe2\x80\x99t run between 20th St and Embarcadero?',,,,
,FALSE,"b'@RonnRonnVigh @dracula_yeye @SFBART @sfmta_muni @MTA @SFTRU I\xe2\x80\x99m no fan of @sfmta_muni\xe2\x80\x99s signage (or their needlessly complex subway \xe2\x80\x9clines\xe2\x80\x9d), but this is rather confusing to me as a non-NY\xe2\x80\x99er.\n\n\xe2\x9e\x9c 1.\xf0\x9f\x85\x94 Makes Sense to You?    8 min'",,,,
,FALSE,b'@dracula_yeye @SFBART @sfmta_muni @MTA @SFTRU I just left nyc Thursday night and was thinking the same thing when I was there',,,,
,FALSE,"b""I'm at MUNI Bus Stop - 18th &amp; Castro - @sfmta_muni in San Francisco, CA https://t.co/JqmReuIUCl""",,,,
,FALSE,"b""Happy Thanksgiving! We're spending ours with some close friends. We hope you are with your tightest connections this Thanksgiving. \n\n@VTA @rideact @ACE_train @SFBART @sfmta_muni @Caltrain https://t.co/KziQOt9jmH""",,,,
,FALSE,b'\xe2\x80\xa6 leaves me even more disappointed in the pages for the systems near me:\n\xe2\x80\xa2 @sfmta_muni (MUNI) https://t.co/hwmGNRwkXJ (Ugh. And only a mobile view? Or is my laptop stuck on it?)\n\xe2\x80\xa2 @SFBART https://t.co/EOUWdp4zya (Best of the lot?)\n\xe2\x80\xa2 @Caltrain https://t.co/AnDygLzEHJ (Meh.)',,,,
,TRUE,"b'@sfmta_muni , I filed a protest for a parking ticket I received. I got the following confirmation: Your request for an Administrative Review for citation number 901562513 has been submitted successfully on 09/07/2018 at 08:18 PM.'",,,,
,TRUE,b'@KCGrock @BrinkmanCheryl @JaneKim @AaronPeskin @transpocrat @NagayaNikki this is a HUGE hole in @sfmta_muni and @sfpublicworks implementation of better streets. Protection for cyclists (and peds) is almost never provided during construction\xe2\x80\x94all it takes is orange cones and signs! See 2nd street right now.',,,,
,FALSE,b'ATTN: Bus shuttles will provide #TThird svc btwn Embarcadero &amp; Bayshore/Sunnydale all day today. Watch for signs showing where to board bus &amp; allow for extra travel time. T and #KIngleside prediction times will not be available. https://t.co/HTJkPtzHAA',,,,
,TRUE,b'@taylorahlgren @SFUnified @SF311 @sfmta_muni @sfbike @HillaryRonen An obvious spot for protection but @sfmta_muni will spend a few years studying it. @SFMTrA help!',,,,
,FALSE,"b'@sfmta_muni @LondonBreed @MattHaneySF  This Friday we watched, in the rain while a bus driver argued w another driver. The first mistake of MUNI employees is their repeated engagements w people who escalate anger with their performance.  Right or wrong not productive  #munisucks https://t.co/z9SEsfrfzH'",,,,
,FALSE,b'@sfmta_muni @LondonBreed Names are an efficient way to characterize misdirecting passive aggression.  The issue here is that there r problems.  MUNI as an institution never fixes problems + creates more. MUNI employee personalize reactions to outrage &amp; then do nothing to help. #itsnotabouyou #dealwithit',,,,
,FALSE,b'@hunterrible @SFUnified @SF311 @sfmta_muni @sfbike @HillaryRonen I witnessed a woman getting hit by a driver backing up into this illegal stopping zone 4 months ago while collecting signatures to get Prop C on the ballot. Another unreported collision.',,,,
,FALSE,"b'Don\xe2\x80\x99t know what I\xe2\x80\x99m more excited for, to graduate, or to never have to depend on @sfmta_muni ever again \xf0\x9f\xa4\x97'",,,,
,FALSE,"b'Enjoy your free parking tomorrow, courtesy of @sfmta_muni! https://t.co/ch1U7F2tnr'",,,,
,FALSE,b'Reminder: Tomorrow bus shuttles will provide all day #TThird svc btwn Embarcadero &amp; Bayshore/Sunnydale. Watch for signs showing where to board bus &amp; allow for extra travel time. T and #KIngleside prediction times will not be available. https://t.co/HTJkPtzHAA',,,,
,FALSE,"b""Have you seen #VisionZeroAtWork posters around SF? Learn more about protected bike lanes, bus bulb outs, pedestrian scrambles, shark's teeth, daylighting &amp; other #SafeStreets improvements! Thank you @sfmta_muni + @sfpublicworks! \xf0\x9f\x92\x9a\xf0\x9f\x9a\xb4\xf0\x9f\x9a\x8d\xf0\x9f\x9a\xb6\xf0\x9f\x9b\xb4\xf0\x9f\x9b\xb5\xf0\x9f\x9a\x97 https://t.co/4RlZ7RrZn8""",,,,
,TRUE,b'@dgouldin @sfmta_muni I get free parking everyday! Why should Sunday be any different?',,,,
,FALSE,"b'@sfmta_muni  WHAT THE HELL IS HAPPENING WITH OUTBOUND ROUTES 38, 43 with Geary intersection?!!!!! \xf0\x9f\x98\xa4\xf0\x9f\xa4\xacIt is not okay to wait more than 50 minutes!!! The hell with MUNI FORWARD! \xf0\x9f\x96\x95\xf0\x9f\x8f\xbc'",,,,
,TRUE,b'car with @SFUnified teacher permit in window illegally parked at Rainbow Grocery @SF311 need protected bikelane here @sfmta_muni @sfbike @HillaryRonen https://t.co/xL0YrZkSI9',,,,
,FALSE,b'Busiest shopping weekend of the year. Guess @sfmta_muni is encouraging shoppers to drive.',,,,
,FALSE,b'HeadsUp: Tomorrow bus shuttles will provide all day #TThird svc btwn Embarcadero &amp; Bayshore/Sunnydale. Watch for signs showing where to board bus &amp; allow for extra travel time. T and #KIngleside prediction times will not be available. https://t.co/HTJkPtzHAA',,,,
,FALSE,b'@sfmta_muni Oh awesome! You guys don\xe2\x80\x99t have to show up for work or provide proper service to riders. Where do I sign up for a job that requires little effort and overpayment on wages? #SF #SFMUNI',,,,
,FALSE,"b""@WhiskyAvenger @sfmta_muni They went on holiday and can't report live times apparently without humans around? https://t.co/aCMgbZHJ15""",,,,
,FALSE,"b'\xe2\x81\xa6@sfmta_muni\xe2\x81\xa9 so is the bus invisible? There isn\xe2\x80\x99t any bus. You guys struggle when it rains,when it\xe2\x80\x99s smokey and even when there isn\xe2\x80\x99t any weather or environmental issue. Sad. https://t.co/U7fwujp6Ie'",,,,
,FALSE,"b'Happy #Thanksgiving, celebrate with family - not with us. Plan to take public transportation, taxi service or designate a sober driver. Find out more about taking public transportation @sfmta_muni. #SFPD #DontDrinkAndDrive #SF https://t.co/1IM3I6fAgZ'",,,,
,FALSE,"b'@sfmta_muni waiting for you guys! trash can overflown, 22nd ave and taraval st https://t.co/VVYmda0CpV'",,,,
,FALSE,b'@mspsegal @seeseesmeed @sfmta_muni @SF311 @sfbos @LondonBreed No one from the City had that information. Lol',,,,
,FALSE,b'@migurski @williampietri @sfmta_muni Also to the old guy at the back of the train who was yelling \xe2\x80\x9cwhat the fuck is that! I can\xe2\x80\x99t even hear myself think!\xe2\x80\x9d',,,,
,FALSE,"b""@11GJM11 @seeseesmeed @sfmta_muni @SF311 @sfbos @LondonBreed This is because a woman in a wheelchair fell of her chair while getting off the bus at my corner and emergency vehicles are blocking the intersection getting her to a hospital. Also, we didn't have such horrific traffic until Uber came along.""",,,,
,FALSE,"b""I'm at SF MUNI - L Taraval - @sfmta_muni in San Francisco, CA https://t.co/bKqmRwZ7yY""",,,,
,FALSE,b'@jump_rides @UITPnews @Uber @YasinBashar @kaanyildizgoz @MedMezghani @ryrzny @MariusMacku @SylvainHaon @sfmta_muni Did you know that the University of #California Berkeley coined the term #sharedmobility over twenty years a go?\nThanks to the presentation on #sustainable #mobility in the #Americas from @SusanShaheen1 PhD we know this and a lot more. Thank you! \n#NewMobilityTour https://t.co/XwURKmxaJE',,,,
,FALSE,b'@williampietri @migurski @sfmta_muni The last time we went to the beach he clawed my shoulder off trying to escape the train.',,,,
,FALSE,b'@sfmta_muni Any planned upgrades for stonestown and sf state platforms? Or just power lines between state and junipero Serra? They look like they\xe2\x80\x99re about to fall over',,,,
,FALSE,"b""@mulegirl @migurski Those new @sfmta_muni train beeps make *me* want to run in terror. I was so excited to ride on a shiny new train. Then: fear! I can't imagine how bad it is for Rupert.""",,,,
,FALSE,"b""More incompetence from @sfmta_muni. @SF311 said bus should arrive soon...no bus. I feel bad for the citizens that can't use ride shares and are stuck with this horrendous transit system. @sfbos @LondonBreed. https://t.co/UttrcdmiXE""",,,,
,FALSE,b'@sfmta_muni @SFBARTable the Powell tunnel has people sleeping and the smell is unbearable. Happy thanksgiving!',,,,
,FALSE,b'Attn: No Muni Elevators Out of Service at this time.',,,,
,FALSE,"b'@transbay @sfmta_muni Waited with a crowd of people in pouring rain at 5th/Market yesterday painfully watching the 27, which was only a block away, inch forward for 30 mins in a sea of Ubers before it could get to the stop. Congestion pricing needs to happen.'",,,,
,FALSE,"b'I\xe2\x80\x99m confused @sfmta_muni L train passes going outbound from West Portal, you guys say West Portal isn\xe2\x80\x99t open until 9 now(which is yet again a serious inconvenience to those in the Sunset district)  Where is the inbound train? Since outbound can obviously run what about inbound?'",,,,
,FALSE,"b""@sfmta_muni y'all got any word on when the bus is coming??? https://t.co/wrBr7GtkKR""",,,,
,FALSE,"b""This is just an annual observation that @sfmta_muni should ban motor vehicles in at least a 5 block radius around Union Square between Black Friday and New Year's Day. (And probably the rest of the year as well.)""",,,,
,FALSE,b'.@sfmta_muni step your game up! https://t.co/kjnuNRyrJ1',,,,
,FALSE,b'@chris_labarthe @transbay @sfmta_muni Powell becomes virtually auto free with the Streetscape Project up to Geary. Up to Sacramento would be nice. https://t.co/sAxAbA4DMs',,,,
,FALSE,"b""I'm at SF MUNI - L Taraval - @sfmta_muni in San Francisco, CA https://t.co/frE25PYI2k""",,,,
,FALSE,"b'@caltrainbikepro There is a transit option, the @sfmta_muni 25. https://t.co/7sOcllrVdv'",,,,
,FALSE,"b'@sfmta_muni clipcard tag module not working in this train, check out the car num on the pic https://t.co/U9MhJuDJng'",,,,
,FALSE,"b'BREAKING: WORKING FIRE, 1ST ALARM, 1200 BLOCK OF TURK ST #SFFD UNITS ON SCENE. PLEASE AVOID AREA. @SFGate @VallieBrownD5 @LondonBreed @RedCrossBayArea @sfmta_muni https://t.co/XDDPWY2EMU'",,,,
,FALSE,b'@sfmta_muni From what year did you tweet this?',,,,
,FALSE,b'@sfmta_muni Why not?',,,,
,TRUE,"b""@djconnel @transbay @sfmta_muni @AaronPeskin @FordGoBike @maddow In all seriousness, does anyone know why he's so anti bike? He's the worst of all of them ... there must be a reason.""",,,,
,TRUE,"b'@MayUseFullLane @transbay @sfmta_muni @AaronPeskin LOL @aaronpeskin:  was just at SFMUNI hearing where he killed, for the fifth time, attempt to place @fordgobike station in North Beach.  \xe2\x80\x9cWatch what they do, not what they say\xe2\x80\x9d - @maddow'",,,,
,FALSE,"b""@skimbrel @sfmta_muni That should happen in any event (I'd put the western border even further west), but IMHO the conditions around would warrant a closer look given the Muni routes on every block, particularly high ped traffic and tour bus density.""",,,,
,FALSE,b'@transbay @sfmta_muni $10 to go east of Mission/Van Ness north of 16th. done.',,,,
,FALSE,b'@transbay @sfmta_muni interested in actually trying to make it happen?',,,,
,FALSE,b'@transbay @sfmta_muni Yes. Yes. Yes.\nPlz start petition. @AaronPeskin.',,,,
,FALSE,"b'Reminder: The @Macys Tree Lighting Ceremony starts at 6 p.m. tonight in @UnionSquareSF. Reroutes on the 2, 3, 38/38R, and Powell Cable Car lines in effect. For details: https://t.co/pX9NnOQACP'",,,,
,FALSE,b'@transbay @sfmta_muni Extend Winter Walk!',,,,
,FALSE,b'@transbay @sfmta_muni And extend the no-car zone on Powell all the way up to at least Sacto',,,,
,FALSE,b'Reminder: There is no real time monitoring today. Regular hours will resume on Monday at 5 a.m.',,,,
,FALSE,b'Attn: 2 Muni Elevators Out of Service: Civic Platform and Embarcadero Platform',,,,
,FALSE,"b'@sfmta_muni Hello! If I buy the Muni fast pass but take the BART out to Berkeley, how do I get charged? Can I just use my Clipper card cash or BART HVD value to pay the difference? Thanks!'",,,,
,FALSE,"b'@sfmta_muni  \xe2\x80\x94 I try not 2 go at u in social forum, but... ur rental cops r checking MUNI swipes, day after Thanksgiving, in the pouring rain at main station EXITS \xe2\x80\x94 but not checking the homeless sleeping on the actual trains, riding 4 FREE 2 avoid the rain?? #SMH \xf0\x9f\xa4\x94\xf0\x9f\xa5\xb4 #NotRight'",,,,
,FALSE,"b'Why is it that @sfmta_muni goes haywire every time it rains? They lose the ability to function. Perhaps it\xe2\x80\x99s time to fire those in charge and hire people from other transit agencies across the country,what say you @LondonBreed ?'",,,,
,FALSE,"b'Light rain in San Francisco and not a single scooter in sight, good thing @sfmta_muni and @FordGoBike are all-weather'",,,,
,FALSE,"b'@SFPD @sfmta_muni If you can\xe2\x80\x99t do the time,\nDon\xe2\x80\x99t do the crime,\nDon\xe2\x80\x99t do it'",,,,
,FALSE,b'@auweia1 @markdfabela @sfmta_muni @seeseesmeed @JaneKim I bet it\xe2\x80\x99s mostly the druggies who are strung out or looking to assisted suicide.',,,,
,FALSE,"b""@HeadsBay @markdfabela @sfmta_muni @seeseesmeed @JaneKim people have been jaywalking across 6th at Jessie for years, that's why they put in the stoplight. This just makes if officially sanctioned jaywalking""",,,,
,FALSE,b'THIS is how you design a legible countdown sign. \n@SFBART @sfmta_muni could take a few lessons from @MTA @SFTRU https://t.co/2nWVXcdRG0',,,,
,FALSE,b'@sfmta_muni Many of us rely on the 41 to get us to work and back downtown to \nget home. How can Muni justify shutting down 50+ bus routes for 2 weeks (Christmas and New Years)? People still have to get around the city!',,,,
,FALSE,"b'@sfmta_muni So basically, \xe2\x80\x9cthe train will come when it comes\xe2\x80\x9d'",,,,
,FALSE,b'Reminder: #SFMuni service operating on a Sunday schedule this evening. #Thanksgiving. https://t.co/6m9SGyMrAI',,,,
,FALSE,"b'@sfmta_muni You will have people out writing tickets, but can\xe2\x80\x99t have #realtimemonitoring going on for people needing to use the #Tranist system??   @sfmta_muni'",,,,
,FALSE,"b'@sfmta_muni Other companies have people to fill in if other employees are out, why not @sfmta_muni  the world still needs to go around.'",,,,
,FALSE,"b'@EsmeAlaki @sfmta_muni @seeseesmeed @JaneKim I didn\xe2\x80\x99t think @RafaelMandelman could be outdone, but @JaneKim knocked it out of the ballpark #Priorities \n\nhttps://t.co/cynxmd5r3T'",,,,
,FALSE,"b'@markdfabela @sfmta_muni @seeseesmeed @JaneKim Perfect legacy for @janekim: something whose main purpose is to stop forward motion, or at least slow it down. Could not have summarized her time in office any more accurately.'",,,,
,FALSE,"b'@sfmta_muni @seeseesmeed @JaneKim A photo op over a new signal? This is like giving someone a high-five after a free throw. [stepping over human waste, needles and broken glass] I feel much safer.'",,,,
,FALSE,"b'@jacuzzifloozy @sfmta_muni You\xe2\x80\x99ll know when the train is arriving cause it will be there. When you don\xe2\x80\x99t see a train, that means the train isn\xe2\x80\x99t there. More information coming soon.'",,,,
,FALSE,"b""I'm at SF MUNI - L Taraval - @sfmta_muni in San Francisco, CA https://t.co/ReH8zbLqCh""",,,,
,FALSE,b'@sfmta_muni @JaneKim I\xe2\x80\x99m confused',,,,
,FALSE,"b'#Thanksgiving is almost here, celebrate with family - not with us. Plan to take public transportation, taxi service or designate a sober driver. Find out more about taking public transportation @sfmta_muni. #SFPD #DontDrinkAndDrive #SF https://t.co/YyNkG3wH0z'",,,,
,FALSE,"b'So I\xe2\x80\x99m having dinner with a men\xe2\x80\x99s support group, two news outlets, a nonpartisan election site, an economist, and a subway. Pass the damn potatoes. @GoodMenProject @NPR @AP @ballotpedia @Noahpinion @sfmta_muni https://t.co/Uq6iPXedBD'",,,,
,TRUE,b'Hey @sfmta_muni do you have Black Friday sales on parking tickets? -broke college student asking',,,,
